id,x_meas,y_meas,r_meas,x_tran,y_tran,r_tran
2.06000e+02,5.28630e+03,2.52950e+03,1.00400e+01,5.28620e+03,2.52936e+03,1.00550e+01
2.07000e+02,5.37550e+03,2.47050e+03,1.01600e+01,5.37547e+03,2.47050e+03,1.00527e+01
2.08000e+02,5.46450e+03,2.41170e+03,9.76000e+00,5.46474e+03,2.41165e+03,1.00502e+01
2.09000e+02,5.55450e+03,2.35250e+03,9.60000e+00,5.55399e+03,2.35282e+03,1.00476e+01
2.10000e+02,5.64330e+03,2.29390e+03,9.88000e+00,5.64322e+03,2.29401e+03,1.00444e+01
2.11000e+02,5.73250e+03,2.23550e+03,1.01000e+01,5.73244e+03,2.23521e+03,1.00412e+01
2.12000e+02,5.82150e+03,2.17670e+03,1.02200e+01,5.82164e+03,2.17642e+03,1.00377e+01
2.13000e+02,5.91090e+03,2.11750e+03,1.03000e+01,5.91082e+03,2.11766e+03,1.00342e+01
2.14000e+02,5.99970e+03,2.05890e+03,9.70000e+00,5.99999e+03,2.05891e+03,1.00304e+01
2.15000e+02,6.08910e+03,2.00010e+03,1.01600e+01,6.08913e+03,2.00018e+03,1.00265e+01
2.16000e+02,6.17810e+03,1.94190e+03,1.04400e+01,6.17824e+03,1.94147e+03,1.00224e+01
2.17000e+02,6.26730e+03,1.88250e+03,1.02600e+01,6.26733e+03,1.88278e+03,1.00181e+01
2.18000e+02,6.35650e+03,1.82370e+03,9.80000e+00,6.35640e+03,1.82411e+03,1.00135e+01
2.19000e+02,6.44550e+03,1.76550e+03,9.76000e+00,6.44544e+03,1.76546e+03,1.00085e+01
2.20000e+02,6.53450e+03,1.70670e+03,1.03000e+01,6.53445e+03,1.70684e+03,1.00031e+01
2.21000e+02,6.62390e+03,1.64890e+03,1.07400e+01,6.62343e+03,1.64824e+03,9.99707e+00
2.22000e+02,6.71190e+03,1.59010e+03,1.02200e+01,6.71237e+03,1.58967e+03,9.99038e+00
2.23000e+02,6.80150e+03,1.53150e+03,9.56000e+00,6.80127e+03,1.53113e+03,9.98271e+00
2.24000e+02,4.29750e+03,3.06990e+03,1.07400e+01,4.29796e+03,3.07063e+03,1.00507e+01
2.25000e+02,4.38690e+03,3.01170e+03,1.02200e+01,4.38716e+03,3.01171e+03,1.00535e+01
2.26000e+02,4.47630e+03,2.95230e+03,1.07400e+01,4.47638e+03,2.95279e+03,1.00559e+01
2.27000e+02,4.56550e+03,2.89350e+03,1.03000e+01,4.56562e+03,2.89387e+03,1.00576e+01
2.28000e+02,4.65570e+03,2.83550e+03,1.09400e+01,4.65487e+03,2.83495e+03,1.00588e+01
2.29000e+02,4.74390e+03,2.77590e+03,1.05200e+01,4.74414e+03,2.77603e+03,1.00595e+01
2.30000e+02,4.83390e+03,2.71750e+03,1.09600e+01,4.83341e+03,2.71712e+03,1.00596e+01
2.31000e+02,4.92210e+03,2.65830e+03,9.72000e+00,4.92269e+03,2.65821e+03,1.00593e+01
2.32000e+02,5.01170e+03,2.59950e+03,1.03000e+01,5.01198e+03,2.59932e+03,1.00585e+01
2.33000e+02,5.10090e+03,2.54070e+03,1.01000e+01,5.10126e+03,2.54043e+03,1.00574e+01
2.34000e+02,5.19050e+03,2.48150e+03,1.03000e+01,5.19054e+03,2.48156e+03,1.00557e+01
2.35000e+02,5.27970e+03,2.42270e+03,9.72000e+00,5.27981e+03,2.42269e+03,1.00538e+01
2.36000e+02,5.36930e+03,2.36350e+03,9.82000e+00,5.36908e+03,2.36385e+03,1.00514e+01
2.37000e+02,5.45850e+03,2.30490e+03,9.60000e+00,5.45833e+03,2.30501e+03,1.00488e+01
2.38000e+02,5.54750e+03,2.24650e+03,9.60000e+00,5.54757e+03,2.24620e+03,1.00459e+01
2.39000e+02,5.63690e+03,2.18750e+03,9.88000e+00,5.63680e+03,2.18739e+03,1.00429e+01
2.40000e+02,5.72610e+03,2.12890e+03,1.01000e+01,5.72601e+03,2.12861e+03,1.00396e+01
2.41000e+02,5.81490e+03,2.06950e+03,9.92000e+00,5.81520e+03,2.06984e+03,1.00361e+01
2.42000e+02,5.90430e+03,2.01130e+03,1.00600e+01,5.90437e+03,2.01110e+03,1.00325e+01
2.43000e+02,5.99370e+03,1.95250e+03,1.00800e+01,5.99352e+03,1.95237e+03,1.00286e+01
2.44000e+02,6.08250e+03,1.89350e+03,1.00000e+01,6.08265e+03,1.89365e+03,1.00247e+01
2.45000e+02,6.17150e+03,1.83510e+03,9.98000e+00,6.17176e+03,1.83496e+03,1.00204e+01
2.46000e+02,6.26050e+03,1.77630e+03,9.62000e+00,6.26084e+03,1.77629e+03,1.00159e+01
