id,x_dot,y_dot,r_dot
1.30600e+03,5.10107e+03,5.59178e+03,1.00036e+01
1.30700e+03,5.19472e+03,5.64281e+03,1.00033e+01
1.30800e+03,5.28836e+03,5.69381e+03,1.00029e+01
1.30900e+03,5.38198e+03,5.74479e+03,1.00020e+01
1.31000e+03,5.47558e+03,5.79574e+03,1.00011e+01
1.31100e+03,5.56915e+03,5.84666e+03,9.99993e+00
1.31200e+03,5.66271e+03,5.89756e+03,9.99861e+00
1.31300e+03,5.75624e+03,5.94842e+03,9.99705e+00
1.31400e+03,5.84975e+03,5.99926e+03,9.99534e+00
1.31500e+03,5.94322e+03,6.05007e+03,9.99336e+00
1.31600e+03,3.32534e+03,4.72544e+03,9.96154e+00
1.31700e+03,3.41874e+03,4.77671e+03,9.96559e+00
1.31800e+03,3.51218e+03,4.82798e+03,9.96947e+00
1.31900e+03,3.60565e+03,4.87925e+03,9.97318e+00
1.32000e+03,3.69915e+03,4.93052e+03,9.97673e+00
1.32100e+03,3.79268e+03,4.98178e+03,9.98005e+00
1.32200e+03,3.88624e+03,5.03303e+03,9.98319e+00
1.32300e+03,3.97981e+03,5.08428e+03,9.98610e+00
1.32400e+03,4.07341e+03,5.13551e+03,9.98877e+00
1.32500e+03,4.16703e+03,5.18674e+03,9.99119e+00
1.32600e+03,4.26066e+03,5.23795e+03,9.99333e+00
1.32700e+03,4.35431e+03,5.28914e+03,9.99531e+00
1.32800e+03,4.44796e+03,5.34032e+03,9.99700e+00
1.32900e+03,4.54162e+03,5.39148e+03,9.99839e+00
1.33000e+03,4.63529e+03,5.44262e+03,9.99949e+00
1.33100e+03,4.72895e+03,5.49374e+03,1.00004e+01
1.33200e+03,4.82262e+03,5.54484e+03,1.00010e+01
1.33300e+03,4.91627e+03,5.59591e+03,1.00014e+01
1.33400e+03,5.00993e+03,5.64697e+03,1.00015e+01
1.33500e+03,5.10357e+03,5.69800e+03,1.00014e+01
1.33600e+03,5.19719e+03,5.74900e+03,1.00011e+01
1.33700e+03,5.29081e+03,5.79998e+03,1.00006e+01
1.33800e+03,5.38440e+03,5.85093e+03,9.99985e+00
1.33900e+03,5.47798e+03,5.90185e+03,9.99888e+00
1.34000e+03,5.57154e+03,5.95275e+03,9.99766e+00
1.34100e+03,5.66507e+03,6.00362e+03,9.99636e+00
1.34200e+03,5.75858e+03,6.05445e+03,9.99478e+00
1.34300e+03,5.85206e+03,6.10526e+03,9.99299e+00
1.34400e+03,3.23472e+03,4.78060e+03,9.95640e+00
1.34500e+03,3.32808e+03,4.83187e+03,9.96053e+00
1.34600e+03,3.42148e+03,4.88314e+03,9.96456e+00
1.34700e+03,3.51491e+03,4.93441e+03,9.96835e+00
1.34800e+03,3.60838e+03,4.98567e+03,9.97202e+00
1.34900e+03,3.70187e+03,5.03693e+03,9.97545e+00
1.35000e+03,3.79539e+03,5.08818e+03,9.97871e+00
1.35100e+03,3.88894e+03,5.13943e+03,9.98177e+00
1.35200e+03,3.98251e+03,5.19066e+03,9.98457e+00
1.35300e+03,4.07610e+03,5.24188e+03,9.98711e+00
1.35400e+03,4.16970e+03,5.29309e+03,9.98950e+00
1.35500e+03,4.26332e+03,5.34429e+03,9.99158e+00
1.35600e+03,4.35695e+03,5.39546e+03,9.99348e+00
1.35700e+03,4.45059e+03,5.44662e+03,9.99512e+00
1.35800e+03,4.54423e+03,5.49777e+03,9.99644e+00
1.35900e+03,4.63788e+03,5.54889e+03,9.99751e+00
1.36000e+03,4.73153e+03,5.59999e+03,9.99832e+00
1.36100e+03,4.82517e+03,5.65106e+03,9.99885e+00
1.36200e+03,4.91881e+03,5.70212e+03,9.99929e+00
1.36300e+03,5.01244e+03,5.75315e+03,9.99934e+00
1.36400e+03,5.10606e+03,5.80415e+03,9.99924e+00
1.36500e+03,5.19966e+03,5.85513e+03,9.99893e+00
1.36600e+03,5.29325e+03,5.90608e+03,9.99839e+00
1.36700e+03,5.38683e+03,5.95701e+03,9.99756e+00
1.36800e+03,5.48038e+03,6.00791e+03,9.99658e+00
1.36900e+03,5.57392e+03,6.05877e+03,9.99541e+00
1.37000e+03,5.66743e+03,6.10961e+03,9.99404e+00
1.37100e+03,5.76091e+03,6.16042e+03,9.99243e+00
1.37200e+03,3.14415e+03,4.83573e+03,9.95116e+00
1.37300e+03,3.23748e+03,4.88699e+03,9.95538e+00
1.37400e+03,3.33084e+03,4.93826e+03,9.95951e+00
1.37500e+03,3.42423e+03,4.98952e+03,9.96343e+00
1.37600e+03,3.51766e+03,5.04078e+03,9.96718e+00
1.37700e+03,3.61112e+03,5.09204e+03,9.97074e+00
1.37800e+03,3.70460e+03,5.14329e+03,9.97415e+00
1.37900e+03,3.79812e+03,5.19453e+03,9.97729e+00
1.38000e+03,3.89165e+03,5.24577e+03,9.98026e+00
1.38100e+03,3.98521e+03,5.29699e+03,9.98303e+00
1.38200e+03,4.07879e+03,5.34820e+03,9.98549e+00
1.38300e+03,4.17238e+03,5.39939e+03,9.98784e+00
1.38400e+03,4.26598e+03,5.45057e+03,9.98977e+00
1.38500e+03,4.35960e+03,5.50173e+03,9.99158e+00
1.38600e+03,4.45322e+03,5.55287e+03,9.99307e+00
1.38700e+03,4.54684e+03,5.60399e+03,9.99436e+00
1.38800e+03,4.64047e+03,5.65510e+03,9.99541e+00
1.38900e+03,4.73410e+03,5.70617e+03,9.99619e+00
1.39000e+03,4.82772e+03,5.75723e+03,9.99675e+00
1.39100e+03,4.92134e+03,5.80826e+03,9.99705e+00
1.39200e+03,5.01495e+03,5.85927e+03,9.99717e+00
1.39300e+03,5.10855e+03,5.91025e+03,9.99695e+00
1.39400e+03,5.20213e+03,5.96120e+03,9.99658e+00
1.39500e+03,5.29570e+03,6.01213e+03,9.99602e+00
1.39600e+03,5.38925e+03,6.06303e+03,9.99519e+00
1.39700e+03,5.48278e+03,6.11389e+03,9.99426e+00
1.39800e+03,5.57629e+03,6.16473e+03,9.99294e+00
1.39900e+03,5.66977e+03,6.21554e+03,9.99153e+00
1.40000e+03,3.05365e+03,4.89081e+03,9.94568e+00
1.40100e+03,3.14693e+03,4.94208e+03,9.95011e+00
1.40200e+03,3.24025e+03,4.99334e+03,9.95432e+00
1.40300e+03,3.33360e+03,5.04460e+03,9.95839e+00
1.40400e+03,3.42699e+03,5.09586e+03,9.96223e+00
1.40500e+03,3.52041e+03,5.14712e+03,9.96591e+00
1.40600e+03,3.61386e+03,5.19837e+03,9.96940e+00
1.40700e+03,3.70734e+03,5.24961e+03,9.97272e+00
1.40800e+03,3.80084e+03,5.30084e+03,9.97581e+00
1.40900e+03,3.89437e+03,5.35206e+03,9.97867e+00
1.41000e+03,3.98792e+03,5.40327e+03,9.98135e+00
1.41100e+03,4.08148e+03,5.45446e+03,9.98376e+00
1.41200e+03,4.17506e+03,5.50564e+03,9.98589e+00
1.41300e+03,4.26865e+03,5.55680e+03,9.98789e+00
1.41400e+03,4.36224e+03,5.60794e+03,9.98960e+00
1.41500e+03,4.45585e+03,5.65906e+03,9.99111e+00
1.41600e+03,4.54946e+03,5.71017e+03,9.99233e+00
1.41700e+03,4.64306e+03,5.76125e+03,9.99329e+00
1.41800e+03,4.73667e+03,5.81230e+03,9.99404e+00
1.41900e+03,4.83027e+03,5.86333e+03,9.99451e+00
1.42000e+03,4.92387e+03,5.91434e+03,9.99482e+00
1.42100e+03,5.01746e+03,5.96532e+03,9.99480e+00
1.42200e+03,5.11103e+03,6.01628e+03,9.99465e+00
1.42300e+03,5.20459e+03,6.06721e+03,9.99424e+00
1.42400e+03,5.29814e+03,6.11811e+03,9.99365e+00
1.42500e+03,5.39167e+03,6.16898e+03,9.99280e+00
1.42600e+03,5.48517e+03,6.21981e+03,9.99185e+00
1.42700e+03,5.57866e+03,6.27062e+03,9.99058e+00
1.42800e+03,2.96320e+03,4.94586e+03,9.94010e+00
1.42900e+03,3.05644e+03,4.99712e+03,9.94464e+00
1.43000e+03,3.14971e+03,5.04838e+03,9.94900e+00
1.43100e+03,3.24303e+03,5.09964e+03,9.95312e+00
1.43200e+03,3.33638e+03,5.15090e+03,9.95715e+00
1.43300e+03,3.42976e+03,5.20215e+03,9.96093e+00
1.43400e+03,3.52318e+03,5.25340e+03,9.96459e+00
1.43500e+03,3.61662e+03,5.30464e+03,9.96799e+00
1.43600e+03,3.71009e+03,5.35587e+03,9.97123e+00
1.43700e+03,3.80358e+03,5.40709e+03,9.97424e+00
1.43800e+03,3.89709e+03,5.45830e+03,9.97706e+00
1.43900e+03,3.99063e+03,5.50949e+03,9.97963e+00
1.44000e+03,4.08418e+03,5.56067e+03,9.98195e+00
1.44100e+03,4.17774e+03,5.61183e+03,9.98406e+00
1.44200e+03,4.27131e+03,5.66297e+03,9.98599e+00
1.44300e+03,4.36489e+03,5.71410e+03,9.98762e+00
1.44400e+03,4.45848e+03,5.76520e+03,9.98904e+00
1.44500e+03,4.55207e+03,5.81628e+03,9.99016e+00
1.44600e+03,4.64566e+03,5.86734e+03,9.99109e+00
1.44700e+03,4.73924e+03,5.91837e+03,9.99180e+00
1.44800e+03,4.83283e+03,5.96938e+03,9.99221e+00
1.44900e+03,4.92640e+03,6.02036e+03,9.99248e+00
1.45000e+03,5.01997e+03,6.07132e+03,9.99250e+00
1.45100e+03,5.11352e+03,6.12225e+03,9.99221e+00
1.45200e+03,5.20706e+03,6.17315e+03,9.99185e+00
1.45300e+03,5.30058e+03,6.22402e+03,9.99128e+00
1.45400e+03,5.39408e+03,6.27486e+03,9.99041e+00
1.45500e+03,5.48756e+03,6.32566e+03,9.98926e+00
1.45600e+03,2.87281e+03,5.00087e+03,9.93424e+00
1.45700e+03,2.96600e+03,5.05213e+03,9.93896e+00
1.45800e+03,3.05924e+03,5.10339e+03,9.94348e+00
1.45900e+03,3.15251e+03,5.15465e+03,9.94777e+00
1.46000e+03,3.24582e+03,5.20590e+03,9.95192e+00
1.46100e+03,3.33917e+03,5.25715e+03,9.95586e+00
1.46200e+03,3.43254e+03,5.30840e+03,9.95959e+00
1.46300e+03,3.52595e+03,5.35964e+03,9.96312e+00
1.46400e+03,3.61938e+03,5.41087e+03,9.96650e+00
1.46500e+03,3.71284e+03,5.46208e+03,9.96964e+00
1.46600e+03,3.80632e+03,5.51329e+03,9.97260e+00
1.46700e+03,3.89982e+03,5.56448e+03,9.97531e+00
1.46800e+03,3.99334e+03,5.61566e+03,9.97780e+00
1.46900e+03,4.08688e+03,5.66682e+03,9.98010e+00
1.47000e+03,4.18042e+03,5.71796e+03,9.98210e+00
1.47100e+03,4.27398e+03,5.76909e+03,9.98394e+00
1.47200e+03,4.36754e+03,5.82019e+03,9.98550e+00
1.47300e+03,4.46111e+03,5.87127e+03,9.98689e+00
1.47400e+03,4.55468e+03,5.92233e+03,9.98801e+00
1.47500e+03,4.64825e+03,5.97337e+03,9.98884e+00
1.47600e+03,4.74182e+03,6.02438e+03,9.98953e+00
1.47700e+03,4.83538e+03,6.07536e+03,9.98992e+00
1.47800e+03,4.92893e+03,6.12632e+03,9.99014e+00
1.47900e+03,5.02247e+03,6.17725e+03,9.99011e+00
1.48000e+03,5.11600e+03,6.22815e+03,9.98982e+00
1.48100e+03,5.20952e+03,6.27902e+03,9.98943e+00
1.48200e+03,5.30301e+03,6.32986e+03,9.98875e+00
1.48300e+03,5.39649e+03,6.38066e+03,9.98779e+00
1.48400e+03,2.78249e+03,5.05584e+03,9.92810e+00
1.48500e+03,2.87564e+03,5.10710e+03,9.93302e+00
1.48600e+03,2.96883e+03,5.15835e+03,9.93770e+00
1.48700e+03,3.06206e+03,5.20961e+03,9.94219e+00
1.48800e+03,3.15533e+03,5.26086e+03,9.94648e+00
1.48900e+03,3.24863e+03,5.31211e+03,9.95056e+00
1.49000e+03,3.34197e+03,5.36336e+03,9.95442e+00
1.49100e+03,3.43533e+03,5.41459e+03,9.95811e+00
1.49200e+03,3.52873e+03,5.46582e+03,9.96158e+00
1.49300e+03,3.62216e+03,5.51704e+03,9.96490e+00
1.49400e+03,3.71560e+03,5.56824e+03,9.96798e+00
1.49500e+03,3.80907e+03,5.61943e+03,9.97085e+00
1.49600e+03,3.90256e+03,5.67061e+03,9.97349e+00
1.49700e+03,3.99607e+03,5.72177e+03,9.97590e+00
1.49800e+03,4.08958e+03,5.77291e+03,9.97816e+00
1.49900e+03,4.18311e+03,5.82404e+03,9.98018e+00
1.50000e+03,4.27665e+03,5.87514e+03,9.98188e+00
1.50100e+03,4.37020e+03,5.92622e+03,9.98345e+00
1.50200e+03,4.46375e+03,5.97728e+03,9.98467e+00
1.50300e+03,4.55730e+03,6.02832e+03,9.98569e+00
1.50400e+03,4.65084e+03,6.07933e+03,9.98655e+00
1.50500e+03,4.74439e+03,6.13032e+03,9.98711e+00
1.50600e+03,4.83793e+03,6.18128e+03,9.98755e+00
1.50700e+03,4.93146e+03,6.23221e+03,9.98772e+00
1.50800e+03,5.02498e+03,6.28311e+03,9.98765e+00
1.50900e+03,5.11848e+03,6.33398e+03,9.98730e+00
1.51000e+03,5.21197e+03,6.38481e+03,9.98684e+00
1.51100e+03,5.30544e+03,6.43562e+03,9.98621e+00
1.51200e+03,2.69224e+03,5.11076e+03,9.92151e+00
1.51300e+03,2.78534e+03,5.16202e+03,9.92672e+00
1.51400e+03,2.87848e+03,5.21328e+03,9.93165e+00
1.51500e+03,2.97166e+03,5.26453e+03,9.93635e+00
1.51600e+03,3.06489e+03,5.31578e+03,9.94078e+00
1.51700e+03,3.15815e+03,5.36703e+03,9.94503e+00
1.51800e+03,3.25145e+03,5.41827e+03,9.94907e+00
1.51900e+03,3.34478e+03,5.46951e+03,9.95291e+00
1.52000e+03,3.43814e+03,5.52073e+03,9.95652e+00
1.52100e+03,3.53152e+03,5.57195e+03,9.95999e+00
1.52200e+03,3.62494e+03,5.62315e+03,9.96321e+00
1.52300e+03,3.71837e+03,5.67434e+03,9.96624e+00
1.52400e+03,3.81183e+03,5.72552e+03,9.96903e+00
1.52500e+03,3.90530e+03,5.77668e+03,9.97159e+00
1.52600e+03,3.99879e+03,5.82782e+03,9.97396e+00
1.52700e+03,4.09229e+03,5.87895e+03,9.97606e+00
1.52800e+03,4.18581e+03,5.93005e+03,9.97800e+00
1.52900e+03,4.27933e+03,5.98113e+03,9.97966e+00
1.53000e+03,4.37285e+03,6.03219e+03,9.98118e+00
1.53100e+03,4.46638e+03,6.08323e+03,9.98240e+00
1.53200e+03,4.55991e+03,6.13424e+03,9.98342e+00
1.53300e+03,4.65344e+03,6.18523e+03,9.98420e+00
1.53400e+03,4.74696e+03,6.23619e+03,9.98472e+00
1.53500e+03,4.84048e+03,6.28712e+03,9.98508e+00
1.53600e+03,4.93398e+03,6.33802e+03,9.98518e+00
1.53700e+03,5.02748e+03,6.38889e+03,9.98508e+00
1.53800e+03,5.12096e+03,6.43973e+03,9.98474e+00
1.53900e+03,5.21442e+03,6.49053e+03,9.98420e+00
1.54000e+03,2.60206e+03,5.16564e+03,9.91443e+00
1.54100e+03,2.69511e+03,5.21689e+03,9.91998e+00
1.54200e+03,2.78820e+03,5.26815e+03,9.92518e+00
1.54300e+03,2.88134e+03,5.31941e+03,9.93010e+00
1.54400e+03,2.97452e+03,5.37066e+03,9.93480e+00
1.54500e+03,3.06774e+03,5.42190e+03,9.93925e+00
1.54600e+03,3.16099e+03,5.47315e+03,9.94347e+00
1.54700e+03,3.25428e+03,5.52438e+03,9.94747e+00
1.54800e+03,3.34760e+03,5.57560e+03,9.95128e+00
1.54900e+03,3.44095e+03,5.62682e+03,9.95490e+00
1.55000e+03,3.53432e+03,5.67802e+03,9.95822e+00
1.55100e+03,3.62773e+03,5.72921e+03,9.96140e+00
1.55200e+03,3.72115e+03,5.78039e+03,9.96432e+00
1.55300e+03,3.81459e+03,5.83155e+03,9.96710e+00
1.55400e+03,3.90805e+03,5.88269e+03,9.96959e+00
1.55500e+03,4.00152e+03,5.93381e+03,9.97190e+00
1.55600e+03,4.09501e+03,5.98492e+03,9.97399e+00
1.55700e+03,4.18850e+03,6.03600e+03,9.97583e+00
1.55800e+03,4.28201e+03,6.08706e+03,9.97749e+00
1.55900e+03,4.37551e+03,6.13810e+03,9.97891e+00
1.56000e+03,4.46902e+03,6.18911e+03,9.98005e+00
1.56100e+03,4.56253e+03,6.24010e+03,9.98105e+00
1.56200e+03,4.65603e+03,6.29106e+03,9.98169e+00
1.56300e+03,4.74953e+03,6.34199e+03,9.98223e+00
1.56400e+03,4.84303e+03,6.39289e+03,9.98250e+00
1.56500e+03,4.93651e+03,6.44376e+03,9.98264e+00
1.56600e+03,5.02998e+03,6.49460e+03,9.98250e+00
1.56700e+03,5.12343e+03,6.54540e+03,9.98208e+00
1.56800e+03,4.95945e+03,3.51341e+03,1.00280e+01
1.56900e+03,4.86809e+03,3.56908e+03,1.00266e+01
1.57000e+03,4.77674e+03,3.62475e+03,1.00248e+01
1.57100e+03,4.68542e+03,3.68039e+03,1.00227e+01
1.57200e+03,4.59411e+03,3.73603e+03,1.00204e+01
1.57300e+03,4.50284e+03,3.79165e+03,1.00177e+01
1.57400e+03,4.41159e+03,3.84725e+03,1.00147e+01
1.57500e+03,4.32038e+03,3.90283e+03,1.00115e+01
1.57600e+03,4.22920e+03,3.95839e+03,1.00079e+01
1.57700e+03,4.13807e+03,4.01393e+03,1.00042e+01
1.57800e+03,4.04697e+03,4.06944e+03,1.00002e+01
1.57900e+03,3.95592e+03,4.12492e+03,9.99607e+00
1.58000e+03,3.86491e+03,4.18038e+03,9.99177e+00
1.58100e+03,3.77395e+03,4.23580e+03,9.98728e+00
1.58200e+03,3.68304e+03,4.29120e+03,9.98271e+00
1.58300e+03,3.59218e+03,4.34657e+03,9.97799e+00
1.58400e+03,3.50137e+03,4.40190e+03,9.97316e+00
1.58500e+03,3.41061e+03,4.45720e+03,9.96825e+00
1.58600e+03,3.31990e+03,4.51247e+03,9.96324e+00
1.58700e+03,3.22925e+03,4.56771e+03,9.95817e+00
1.58800e+03,3.13865e+03,4.62291e+03,9.95294e+00
1.58900e+03,3.04811e+03,4.67807e+03,9.94761e+00
1.59000e+03,2.95763e+03,4.73320e+03,9.94211e+00
1.59100e+03,2.86721e+03,4.78829e+03,9.93639e+00
1.59200e+03,2.77685e+03,4.84334e+03,9.93041e+00
1.59300e+03,2.68656e+03,4.89836e+03,9.92415e+00
1.59400e+03,2.59634e+03,4.95332e+03,9.91741e+00
1.59500e+03,2.50619e+03,5.00825e+03,9.91019e+00
1.59600e+03,4.95692e+03,3.40645e+03,1.00281e+01
1.59700e+03,4.86556e+03,3.46213e+03,1.00267e+01
1.59800e+03,4.77421e+03,3.51780e+03,1.00250e+01
1.59900e+03,4.68288e+03,3.57346e+03,1.00230e+01
1.60000e+03,4.59157e+03,3.62911e+03,1.00207e+01
1.60100e+03,4.50029e+03,3.68475e+03,1.00181e+01
1.60200e+03,4.40904e+03,3.74037e+03,1.00152e+01
1.60300e+03,4.31782e+03,3.79597e+03,1.00119e+01
1.60400e+03,4.22663e+03,3.85155e+03,1.00084e+01
1.60500e+03,4.13548e+03,3.90711e+03,1.00048e+01
1.60600e+03,4.04438e+03,3.96265e+03,1.00009e+01
1.60700e+03,3.95331e+03,4.01816e+03,9.99675e+00
1.60800e+03,3.86229e+03,4.07364e+03,9.99247e+00
1.60900e+03,3.77132e+03,4.12910e+03,9.98800e+00
1.61000e+03,3.68040e+03,4.18453e+03,9.98342e+00
1.61100e+03,3.58952e+03,4.23993e+03,9.97872e+00
1.61200e+03,3.49870e+03,4.29530e+03,9.97393e+00
1.61300e+03,3.40792e+03,4.35063e+03,9.96902e+00
1.61400e+03,3.31720e+03,4.40594e+03,9.96403e+00
1.61500e+03,3.22654e+03,4.46121e+03,9.95891e+00
1.61600e+03,3.13593e+03,4.51644e+03,9.95374e+00
1.61700e+03,3.04537e+03,4.57165e+03,9.94841e+00
1.61800e+03,2.95487e+03,4.62681e+03,9.94299e+00
1.61900e+03,2.86443e+03,4.68194e+03,9.93730e+00
1.62000e+03,2.77406e+03,4.73704e+03,9.93143e+00
1.62100e+03,2.68375e+03,4.79209e+03,9.92524e+00
1.62200e+03,2.59350e+03,4.84710e+03,9.91864e+00
1.62300e+03,2.50333e+03,4.90207e+03,9.91161e+00
1.62400e+03,4.95439e+03,3.29949e+03,1.00281e+01
1.62500e+03,4.86303e+03,3.35517e+03,1.00268e+01
1.62600e+03,4.77168e+03,3.41085e+03,1.00251e+01
1.62700e+03,4.68035e+03,3.46652e+03,1.00232e+01
1.62800e+03,4.58903e+03,3.52219e+03,1.00209e+01
1.62900e+03,4.49775e+03,3.57784e+03,1.00184e+01
1.63000e+03,4.40649e+03,3.63347e+03,1.00155e+01
1.63100e+03,4.31526e+03,3.68909e+03,1.00123e+01
1.63200e+03,4.22407e+03,3.74470e+03,1.00089e+01
1.63300e+03,4.13291e+03,3.80028e+03,1.00053e+01
1.63400e+03,4.04179e+03,3.85584e+03,1.00014e+01
1.63500e+03,3.95072e+03,3.91138e+03,9.99734e+00
1.63600e+03,3.85969e+03,3.96689e+03,9.99305e+00
1.63700e+03,3.76870e+03,4.02237e+03,9.98866e+00
1.63800e+03,3.67777e+03,4.07783e+03,9.98407e+00
1.63900e+03,3.58688e+03,4.13326e+03,9.97941e+00
1.64000e+03,3.49604e+03,4.18866e+03,9.97460e+00
1.64100e+03,3.40525e+03,4.24403e+03,9.96968e+00
1.64200e+03,3.31452e+03,4.29937e+03,9.96470e+00
1.64300e+03,3.22384e+03,4.35467e+03,9.95967e+00
1.64400e+03,3.13321e+03,4.40995e+03,9.95447e+00
1.64500e+03,3.04264e+03,4.46519e+03,9.94917e+00
1.64600e+03,2.95213e+03,4.52039e+03,9.94373e+00
1.64700e+03,2.86168e+03,4.57556e+03,9.93812e+00
1.64800e+03,2.77128e+03,4.63069e+03,9.93231e+00
1.64900e+03,2.68095e+03,4.68579e+03,9.92623e+00
1.65000e+03,2.59069e+03,4.74084e+03,9.91980e+00
1.65100e+03,2.50050e+03,4.79586e+03,9.91293e+00
1.65200e+03,4.95187e+03,3.19253e+03,1.00279e+01
1.65300e+03,4.86050e+03,3.24822e+03,1.00267e+01
1.65400e+03,4.76915e+03,3.30390e+03,1.00251e+01
1.65500e+03,4.67782e+03,3.35958e+03,1.00233e+01
1.65600e+03,4.58650e+03,3.41526e+03,1.00210e+01
1.65700e+03,4.49521e+03,3.47092e+03,1.00185e+01
1.65800e+03,4.40395e+03,3.52657e+03,1.00157e+01
1.65900e+03,4.31271e+03,3.58221e+03,1.00127e+01
1.66000e+03,4.22151e+03,3.63783e+03,1.00093e+01
1.66100e+03,4.13035e+03,3.69343e+03,1.00057e+01
1.66200e+03,4.03922e+03,3.74901e+03,1.00018e+01
1.66300e+03,3.94814e+03,3.80457e+03,9.99780e+00
1.66400e+03,3.85710e+03,3.86011e+03,9.99357e+00
1.66500e+03,3.76610e+03,3.91563e+03,9.98920e+00
1.66600e+03,3.67515e+03,3.97111e+03,9.98463e+00
1.66700e+03,3.58425e+03,4.02657e+03,9.97996e+00
1.66800e+03,3.49340e+03,4.08200e+03,9.97522e+00
1.66900e+03,3.40260e+03,4.13740e+03,9.97034e+00
1.67000e+03,3.31185e+03,4.19277e+03,9.96536e+00
1.67100e+03,3.22116e+03,4.24811e+03,9.96027e+00
1.67200e+03,3.13052e+03,4.30342e+03,9.95509e+00
1.67300e+03,3.03993e+03,4.35870e+03,9.94985e+00
1.67400e+03,2.94940e+03,4.41394e+03,9.94447e+00
1.67500e+03,2.85893e+03,4.46915e+03,9.93892e+00
1.67600e+03,2.76852e+03,4.52432e+03,9.93317e+00
1.67700e+03,2.67818e+03,4.57945e+03,9.92715e+00
1.67800e+03,2.58790e+03,4.63455e+03,9.92079e+00
1.67900e+03,2.49769e+03,4.68960e+03,9.91403e+00
1.68000e+03,4.94934e+03,3.08558e+03,1.00277e+01
1.68100e+03,4.85798e+03,3.14127e+03,1.00264e+01
1.68200e+03,4.76663e+03,3.19696e+03,1.00249e+01
1.68300e+03,4.67529e+03,3.25265e+03,1.00231e+01
1.68400e+03,4.58398e+03,3.30833e+03,1.00210e+01
1.68500e+03,4.49268e+03,3.36400e+03,1.00186e+01
1.68600e+03,4.40141e+03,3.41966e+03,1.00158e+01
1.68700e+03,4.31017e+03,3.47531e+03,1.00128e+01
1.68800e+03,4.21897e+03,3.53095e+03,1.00094e+01
1.68900e+03,4.12780e+03,3.58657e+03,1.00060e+01
1.69000e+03,4.03666e+03,3.64218e+03,1.00022e+01
1.69100e+03,3.94557e+03,3.69776e+03,9.99822e+00
1.69200e+03,3.85451e+03,3.75332e+03,9.99402e+00
1.69300e+03,3.76351e+03,3.80886e+03,9.98964e+00
1.69400e+03,3.67255e+03,3.86437e+03,9.98511e+00
1.69500e+03,3.58163e+03,3.91986e+03,9.98048e+00
1.69600e+03,3.49077e+03,3.97532e+03,9.97573e+00
1.69700e+03,3.39996e+03,4.03075e+03,9.97086e+00
1.69800e+03,3.30920e+03,4.08616e+03,9.96593e+00
1.69900e+03,3.21849e+03,4.14153e+03,9.96086e+00
1.70000e+03,3.12784e+03,4.19687e+03,9.95573e+00
1.70100e+03,3.03724e+03,4.25218e+03,9.95045e+00
1.70200e+03,2.94670e+03,4.30746e+03,9.94513e+00
1.70300e+03,2.85621e+03,4.36270e+03,9.93960e+00
1.70400e+03,2.76579e+03,4.41791e+03,9.93387e+00
1.70500e+03,2.67542e+03,4.47308e+03,9.92794e+00
1.70600e+03,2.58512e+03,4.52822e+03,9.92169e+00
1.70700e+03,2.49489e+03,4.58331e+03,9.91508e+00
1.70800e+03,4.94681e+03,2.97864e+03,1.00272e+01
1.70900e+03,4.85545e+03,3.03433e+03,1.00261e+01
1.71000e+03,4.76410e+03,3.09002e+03,1.00247e+01
1.71100e+03,4.67277e+03,3.14571e+03,1.00229e+01
1.71200e+03,4.58145e+03,3.20140e+03,1.00208e+01
1.71300e+03,4.49016e+03,3.25708e+03,1.00185e+01
1.71400e+03,4.39889e+03,3.31276e+03,1.00158e+01
1.71500e+03,4.30764e+03,3.36842e+03,1.00129e+01
1.71600e+03,4.21643e+03,3.42407e+03,1.00096e+01
1.71700e+03,4.12525e+03,3.47971e+03,1.00062e+01
1.71800e+03,4.03411e+03,3.53533e+03,1.00024e+01
1.71900e+03,3.94301e+03,3.59093e+03,9.99849e+00
1.72000e+03,3.85195e+03,3.64652e+03,9.99435e+00
1.72100e+03,3.76093e+03,3.70208e+03,9.99000e+00
1.72200e+03,3.66996e+03,3.75762e+03,9.98553e+00
1.72300e+03,3.57904e+03,3.81313e+03,9.98093e+00
1.72400e+03,3.48816e+03,3.86862e+03,9.97620e+00
1.72500e+03,3.39734e+03,3.92408e+03,9.97134e+00
1.72600e+03,3.30656e+03,3.97951e+03,9.96639e+00
1.72700e+03,3.21584e+03,4.03492e+03,9.96138e+00
1.72800e+03,3.12518e+03,4.09029e+03,9.95627e+00
1.72900e+03,3.03456e+03,4.14564e+03,9.95103e+00
1.73000e+03,2.94401e+03,4.20095e+03,9.94570e+00
1.73100e+03,2.85351e+03,4.25623e+03,9.94022e+00
1.73200e+03,2.76307e+03,4.31147e+03,9.93453e+00
1.73300e+03,2.67269e+03,4.36668e+03,9.92865e+00
1.73400e+03,2.58237e+03,4.42185e+03,9.92250e+00
1.73500e+03,2.49212e+03,4.47699e+03,9.91594e+00
1.73600e+03,4.94429e+03,2.87172e+03,1.00267e+01
1.73700e+03,4.85293e+03,2.92741e+03,1.00257e+01
1.73800e+03,4.76159e+03,2.98310e+03,1.00243e+01
1.73900e+03,4.67025e+03,3.03879e+03,1.00226e+01
1.74000e+03,4.57894e+03,3.09448e+03,1.00206e+01
1.74100e+03,4.48764e+03,3.15017e+03,1.00183e+01
