# Per-cobra black-dot target, in dot fraction (0 = entry edge, 0.5 = geometric centre,
# 1 = exit edge).  `calibrated` False means dotTargetFraction is the fleet fallback,
# not a measurement.  source: sept1scan = fitted to the dot scan of 2026-09-01
# (run 20260901_047, visits 148471-148483) through the fps tracker and measured
# gain; july2scan = fitted to the two scans of 2026-07-24 where 2026-09-01 gave no
# usable fit.  Accepted: fitted, inside the scan's own depth range, within 0.15-0.85.
cobraId,dotTargetFraction,calibrated,dotEdgeFraction,entryEdgeSeen,runSpread,source
1802,0.6134,True,0.0918,True,,sept1scan
1803,0.4479,True,0.1257,True,0.0057,july2scan
1804,0.5019,True,0.0452,True,,sept1scan
1805,0.5106,True,0.069,True,,sept1scan
1806,0.3757,True,0.0546,True,,sept1scan
1807,0.4484,True,0.0429,True,,sept1scan
1808,0.5401,True,0.0618,True,,sept1scan
1809,0.6567,True,0.1099,True,,sept1scan
1810,0.4962,True,0.087,True,,sept1scan
1811,0.5682,True,0.0819,True,,sept1scan
1812,0.3969,True,0.0688,True,,sept1scan
1813,0.5082,True,0.0773,True,,sept1scan
1814,0.5449,True,0.0432,True,,sept1scan
1815,0.5581,True,0.0593,True,,sept1scan
1816,0.4227,True,0.0543,True,,sept1scan
1817,0.537,True,0.0912,True,,sept1scan
1818,0.5847,True,0.0702,True,,sept1scan
1819,0.6187,True,0.0804,True,,sept1scan
1820,0.3686,True,0.0679,True,,sept1scan
1821,0.3708,True,0.047,True,,sept1scan
1822,0.3444,True,,False,,sept1scan
1823,0.5485,True,0.084,True,,sept1scan
1824,0.5526,True,0.0671,True,,sept1scan
1825,0.4864,False,,False,,none
1826,0.5739,True,0.1039,True,,sept1scan
1827,0.4965,True,,False,,sept1scan
1828,0.4656,True,0.0426,True,,sept1scan
1829,0.4153,True,0.0626,True,,sept1scan
1830,0.3898,True,0.0453,True,,sept1scan
1831,0.4686,True,0.0649,True,,sept1scan
1832,0.4288,True,0.0659,True,,sept1scan
1833,0.4251,True,0.054,True,,sept1scan
1834,0.3143,True,0.0265,True,,sept1scan
1835,0.4548,True,0.0759,True,,sept1scan
1836,0.4864,False,,False,,none
1837,0.5262,True,0.0762,True,,sept1scan
1838,0.6088,True,0.0875,True,,sept1scan
1839,0.4223,True,0.0549,True,,sept1scan
1840,0.4864,False,,False,,none
1841,0.5417,True,,False,,sept1scan
1842,0.4716,True,0.0549,True,,sept1scan
1843,0.5618,True,0.0853,True,,sept1scan
1844,0.4088,True,0.0582,True,,sept1scan
1845,0.4864,False,,False,,none
1846,0.5708,True,0.0666,True,,sept1scan
1847,0.5222,True,0.0731,True,,sept1scan
1848,0.2805,True,0.0093,True,0.0093,july2scan
1849,0.4857,True,,False,,sept1scan
1850,0.3294,True,-0.006,True,,sept1scan
1851,0.532,True,0.0684,True,,sept1scan
1852,0.4885,True,0.0751,True,,sept1scan
1853,0.5751,True,0.0761,True,,sept1scan
1854,0.5235,True,0.0679,True,,sept1scan
1855,0.5161,True,0.05,True,,sept1scan
1856,0.5549,True,0.0572,True,,sept1scan
1857,0.5771,True,0.0763,True,,sept1scan
1858,0.5468,True,0.0515,True,,sept1scan
1859,0.5837,True,0.0775,True,,sept1scan
1860,0.4604,True,,False,,sept1scan
1861,0.5166,True,0.0623,True,,sept1scan
1862,0.4024,True,0.0623,True,,sept1scan
1863,0.45,True,0.0553,True,,sept1scan
1864,0.4124,True,0.0717,True,,sept1scan
1865,0.5145,True,,False,,sept1scan
1866,0.6055,True,0.0897,True,,sept1scan
1867,0.5186,True,,False,,sept1scan
1868,0.5422,True,0.0746,True,,sept1scan
1869,0.6041,True,0.0951,True,,sept1scan
1870,0.5121,True,0.0846,True,,sept1scan
1871,0.5584,True,0.0588,True,,sept1scan
1872,0.6291,True,0.077,True,,sept1scan
1873,0.5474,True,0.082,True,,sept1scan
1874,0.4748,True,0.0732,True,,sept1scan
1875,0.4283,True,0.0621,True,,sept1scan
1876,0.443,True,0.0637,True,,sept1scan
1877,0.4943,True,0.0531,True,,sept1scan
1878,0.4984,True,0.0827,True,,sept1scan
1879,0.5043,True,0.0666,True,,sept1scan
1880,0.5842,True,0.059,True,,sept1scan
1881,0.5815,True,0.0583,True,,sept1scan
1882,0.4864,False,,False,,none
1883,0.4831,True,0.0801,True,,sept1scan
1884,0.5597,True,0.0877,True,,sept1scan
1885,0.604,True,0.0781,True,,sept1scan
1886,0.5078,True,,False,,sept1scan
1887,0.5358,True,0.0642,True,,sept1scan
1888,0.3259,True,0.0232,True,,sept1scan
1889,0.5265,True,0.0638,True,,sept1scan
1890,0.417,True,0.077,True,,sept1scan
1891,0.5357,True,0.0688,True,,sept1scan
1892,0.5063,True,0.0491,True,,sept1scan
1893,0.4659,True,0.0356,True,,sept1scan
1894,0.5351,True,0.0662,True,,sept1scan
1895,0.3345,True,0.037,True,,sept1scan
1896,0.4994,True,0.058,True,,sept1scan
1897,0.552,True,0.0615,True,,sept1scan
1898,0.5876,True,0.0727,True,,sept1scan
1899,0.4089,True,0.0672,True,,sept1scan
1900,0.5792,True,0.0723,True,,sept1scan
1901,0.5049,True,0.0542,True,,sept1scan
1902,0.29,True,,False,,sept1scan
1903,0.4864,False,,False,,none
1904,0.4093,True,0.0565,True,,sept1scan
1905,0.472,True,0.0664,True,,sept1scan
1906,0.5949,True,0.1047,True,,sept1scan
1907,0.5425,True,0.0617,True,,sept1scan
1908,0.5389,True,0.0639,True,,sept1scan
1909,0.5272,True,0.0652,True,,sept1scan
1910,0.3927,True,0.0611,True,,sept1scan
1911,0.551,True,0.097,True,,sept1scan
1912,0.3873,True,0.0347,True,,sept1scan
1913,0.5833,True,0.0815,True,,sept1scan
1914,0.6579,True,0.1111,True,,sept1scan
1915,0.4667,True,0.0708,True,,sept1scan
1916,0.4871,True,0.0583,True,,sept1scan
1917,0.461,True,0.0514,True,,sept1scan
1918,0.5311,True,0.0843,True,,sept1scan
1919,0.2924,True,0.0121,True,,sept1scan
1920,0.4412,True,0.0761,True,,sept1scan
1921,0.4888,True,0.0936,True,,sept1scan
1922,0.3671,True,0.0465,True,,sept1scan
1923,0.5415,True,0.0753,True,,sept1scan
1924,0.5673,True,0.0944,True,,sept1scan
1925,0.233,True,0.0255,True,,sept1scan
1926,0.5856,True,0.0845,True,,sept1scan
1927,0.5069,True,0.0804,True,,sept1scan
1928,0.6029,True,0.0919,True,,sept1scan
1929,0.4236,True,0.0536,True,,sept1scan
1930,0.4271,True,0.0911,True,,sept1scan
1931,0.4566,True,0.079,True,,sept1scan
1932,0.5012,True,0.0797,True,,sept1scan
1933,0.5555,True,0.0826,True,,sept1scan
1934,0.5616,True,0.0676,True,,sept1scan
1935,0.4909,True,0.0707,True,,sept1scan
1936,0.5121,True,0.0472,True,,sept1scan
1937,0.4981,True,0.0831,True,,sept1scan
1938,0.5384,True,0.0534,True,,sept1scan
1939,0.4749,True,0.1067,True,0.0,july2scan
1940,0.4687,True,0.0922,True,,sept1scan
1941,0.5061,True,0.0637,True,,sept1scan
1942,0.4563,True,,False,,sept1scan
1943,0.5082,True,0.0476,True,,sept1scan
1944,0.4904,True,0.0816,True,,sept1scan
1945,0.3613,True,0.049,True,,sept1scan
1946,0.5673,True,0.0971,True,,sept1scan
1947,0.4812,True,0.0433,True,,sept1scan
1948,0.5793,True,0.1172,True,0.0601,july2scan
1949,0.5066,True,0.0713,True,,sept1scan
1950,0.56,True,0.0781,True,,sept1scan
1951,0.5353,True,0.0503,True,,sept1scan
1952,0.516,True,0.0954,True,,sept1scan
1953,0.4228,True,0.0836,True,,sept1scan
1954,0.4491,True,0.0505,True,,sept1scan
1955,0.4561,True,0.0428,True,,sept1scan
1956,0.5462,True,0.0728,True,,sept1scan
1957,0.4595,True,0.0736,True,,sept1scan
1958,0.5749,True,0.0673,True,,sept1scan
1959,0.4201,True,0.049,True,,sept1scan
1960,0.5841,True,0.0828,True,,sept1scan
1961,0.3868,True,0.0368,True,,sept1scan
1962,0.5722,True,0.0886,True,,sept1scan
1963,0.4864,False,,False,,none
1964,0.5268,True,0.0688,True,,sept1scan
1965,0.5335,True,0.0793,True,,sept1scan
1966,0.5248,True,0.0771,True,,sept1scan
1967,0.6001,True,0.0847,True,,sept1scan
1968,0.4191,True,0.0669,True,,sept1scan
1969,0.3912,True,0.035,True,,sept1scan
1970,0.4866,True,0.0869,True,,sept1scan
1971,0.303,True,-0.0002,True,,sept1scan
1972,0.4036,True,0.0818,True,,sept1scan
1973,0.5051,True,0.0622,True,,sept1scan
1974,0.5467,True,0.0677,True,,sept1scan
1975,0.5019,True,0.068,True,,sept1scan
1976,0.407,True,0.0393,True,,sept1scan
1977,0.5807,True,0.0868,True,,sept1scan
1978,0.4926,True,0.059,True,,sept1scan
1979,0.6572,True,0.0905,True,,sept1scan
1980,0.5351,True,0.1027,True,,sept1scan
1981,0.5537,True,0.0829,True,,sept1scan
1982,0.3833,True,0.0343,True,,sept1scan
1983,0.4198,True,0.0974,True,,sept1scan
1984,0.611,True,0.109,True,,sept1scan
1985,0.5751,True,0.0919,True,,sept1scan
1986,0.4885,True,0.0799,True,,sept1scan
1987,0.5828,True,,False,,sept1scan
1988,0.5207,True,0.0514,True,,sept1scan
1989,0.6433,True,0.1002,True,,sept1scan
1990,0.6015,True,0.0741,True,,sept1scan
1991,0.5844,True,0.0962,True,,sept1scan
1992,0.6,True,0.1113,True,,sept1scan
1993,0.4207,True,0.0598,True,,sept1scan
1994,0.5303,True,0.0612,True,,sept1scan
1995,0.4608,True,0.0698,True,,sept1scan
1996,0.5561,True,0.1065,True,,sept1scan
1997,0.4864,False,,False,,none
1998,0.6707,True,0.2477,True,0.0476,july2scan
1999,0.5908,True,0.1137,True,,sept1scan
2000,0.5688,True,0.0833,True,,sept1scan
2001,0.5183,True,0.0728,True,,sept1scan
2002,0.5422,True,0.0963,True,,sept1scan
2003,0.362,True,0.0625,True,,sept1scan
2004,0.5085,True,0.0788,True,,sept1scan
2005,0.3971,True,0.0547,True,,sept1scan
2006,0.3049,True,0.0479,True,,sept1scan
2007,0.5347,True,0.0726,True,,sept1scan
2008,0.3409,True,0.0152,True,,sept1scan
2009,0.1984,True,,False,,sept1scan
2010,0.3699,True,0.0467,True,,sept1scan
2011,0.521,True,0.0654,True,,sept1scan
2012,0.5381,True,0.0815,True,,sept1scan
2013,0.4746,True,0.0738,True,,sept1scan
2014,0.338,True,0.0585,True,,sept1scan
2015,0.5057,True,0.0436,True,,sept1scan
2016,0.43,True,0.0645,True,,sept1scan
2017,0.5904,True,0.0987,True,,sept1scan
2018,0.498,True,0.0684,True,,sept1scan
2019,0.5354,True,0.105,True,,sept1scan
2020,0.5219,True,0.0607,True,,sept1scan
2021,0.5203,True,0.0729,True,,sept1scan
2022,0.4006,True,0.075,True,,sept1scan
2023,0.4462,True,,False,,sept1scan
2024,0.5314,True,0.0613,True,,sept1scan
2025,0.6054,True,0.1194,True,,sept1scan
2026,0.5361,True,0.0805,True,,sept1scan
2027,0.57,True,0.083,True,,sept1scan
2028,0.5184,True,0.068,True,,sept1scan
2029,0.5681,True,0.0746,True,,sept1scan
2030,0.4396,True,0.0816,True,,sept1scan
2031,0.5833,True,0.0698,True,,sept1scan
2032,0.5621,True,0.0615,True,,sept1scan
2033,0.5353,True,0.0506,True,,sept1scan
2034,0.5463,True,0.0896,True,,sept1scan
2035,0.4153,True,0.038,True,,sept1scan
2036,0.5321,True,0.0808,True,,sept1scan
2037,0.5702,True,0.0948,True,,sept1scan
2038,0.6044,True,0.0992,True,,sept1scan
2039,0.5404,True,0.0667,True,,sept1scan
2040,0.6131,True,0.1048,True,,sept1scan
2041,0.3917,True,0.0374,True,,sept1scan
2042,0.5533,True,0.086,True,,sept1scan
2043,0.4583,True,0.0469,True,,sept1scan
2044,0.472,True,0.0886,True,,sept1scan
2045,0.5904,True,0.1033,True,,sept1scan
2046,0.5837,True,0.0865,True,,sept1scan
2047,0.5552,True,0.0758,True,,sept1scan
2048,0.6008,True,0.0969,True,,sept1scan
2049,0.3939,True,0.0563,True,,sept1scan
2050,0.3883,True,0.0658,True,,sept1scan
2051,0.5149,True,0.043,True,,sept1scan
2052,0.4446,True,0.0427,True,,sept1scan
2053,0.4864,False,,False,,none
2054,0.3778,True,0.0634,True,,sept1scan
2055,0.4271,True,0.0593,True,,sept1scan
2056,0.5368,True,0.0734,True,,sept1scan
2057,0.515,True,0.0719,True,,sept1scan
2058,0.5461,True,0.0798,True,,sept1scan
2059,0.5002,True,0.063,True,,sept1scan
2060,0.5538,True,0.0764,True,,sept1scan
2061,0.4615,True,0.0697,True,,sept1scan
2062,0.561,True,0.101,True,,sept1scan
2063,0.4438,True,0.0788,True,,sept1scan
2064,0.582,True,0.1035,True,,sept1scan
2065,0.4529,True,0.077,True,,sept1scan
2066,0.4571,True,0.0449,True,,sept1scan
2067,0.4131,True,0.065,True,,sept1scan
2068,0.3888,True,0.038,True,,sept1scan
2069,0.6212,True,0.1188,True,,sept1scan
2070,0.4718,True,0.0599,True,,sept1scan
2071,0.5027,True,0.0617,True,,sept1scan
2072,0.3842,True,0.0447,True,,sept1scan
2073,0.3911,True,0.0535,True,,sept1scan
2074,0.5205,True,0.0604,True,,sept1scan
2075,0.463,True,0.056,True,,sept1scan
2076,0.3959,True,0.0683,True,,sept1scan
2077,0.4695,True,0.0674,True,,sept1scan
2078,0.3776,True,0.0492,True,,sept1scan
2079,0.4864,False,,False,,none
2080,0.4075,True,0.087,True,,sept1scan
2081,0.4304,True,0.0875,True,,sept1scan
2082,0.5699,True,0.0883,True,,sept1scan
2083,0.508,True,0.0683,True,,sept1scan
2084,0.6112,True,0.0975,True,,sept1scan
2085,0.6259,True,0.0968,True,,sept1scan
2086,0.5432,True,0.107,True,,sept1scan
2087,0.522,True,0.1113,True,,sept1scan
2088,0.6181,True,0.114,True,,sept1scan
2089,0.5757,True,0.0822,True,,sept1scan
2090,0.5751,True,0.0996,True,,sept1scan
2091,0.5858,True,0.0849,True,,sept1scan
2092,0.5563,True,0.077,True,,sept1scan
2093,0.5718,True,0.0752,True,,sept1scan
2094,0.6363,True,0.1104,True,,sept1scan
2095,0.5744,True,0.0879,True,,sept1scan
2096,0.6361,True,0.0995,True,,sept1scan
2097,0.6416,True,0.1244,True,,sept1scan
2098,0.4694,True,0.0486,True,,sept1scan
2099,0.5397,True,0.0603,True,,sept1scan
2100,0.5827,True,0.0716,True,,sept1scan
2101,0.5483,True,0.0723,True,,sept1scan
2102,0.466,True,0.0216,True,,sept1scan
2103,0.5819,True,0.0856,True,,sept1scan
2104,0.507,True,0.06,True,,sept1scan
2105,0.4765,True,0.0624,True,,sept1scan
2106,0.5343,True,0.0791,True,,sept1scan
2107,0.5202,True,0.0646,True,,sept1scan
2108,0.4458,True,0.0657,True,,sept1scan
2109,0.3847,True,0.0582,True,,sept1scan
2110,0.593,True,0.0883,True,,sept1scan
2111,0.5007,True,,False,,sept1scan
2112,0.3668,True,0.0521,True,,sept1scan
2113,0.6256,True,0.0954,True,,sept1scan
2114,0.5621,True,0.0701,True,,sept1scan
2115,0.3418,True,0.0481,True,,sept1scan
2116,0.2887,True,0.0725,True,,sept1scan
2117,0.5747,True,0.0912,True,,sept1scan
2118,0.5788,True,0.0888,True,,sept1scan
2119,0.5713,True,0.0893,True,,sept1scan
2120,0.4203,True,0.0843,True,,sept1scan
2121,0.566,True,0.092,True,,sept1scan
2122,0.4011,True,0.0643,True,,sept1scan
2123,0.4265,True,0.0584,True,,sept1scan
2124,0.4272,True,0.0906,True,,sept1scan
2125,0.5779,True,0.11,True,,sept1scan
2126,0.3461,True,0.0665,True,0.0066,july2scan
2127,0.5604,True,0.1099,True,,sept1scan
2128,0.5455,True,0.0875,True,,sept1scan
2129,0.5486,True,0.0809,True,,sept1scan
2130,0.5235,True,,False,,sept1scan
2131,0.4029,True,,False,,sept1scan
2132,0.5598,True,0.0872,True,,sept1scan
2133,0.5454,True,0.0823,True,,sept1scan
2134,0.6108,True,0.109,True,,sept1scan
2135,0.3728,True,0.0401,True,,sept1scan
2136,0.4413,True,0.063,True,,sept1scan
2137,0.5554,True,0.0911,True,,sept1scan
2138,0.5804,True,0.0869,True,,sept1scan
2139,0.3821,True,,False,,sept1scan
2140,0.3826,True,0.0585,True,,sept1scan
2141,0.5826,True,0.0955,True,,sept1scan
2142,0.5301,True,0.0656,True,,sept1scan
2143,0.4855,True,0.1045,True,,sept1scan
2144,0.4906,True,0.0509,True,,sept1scan
2145,0.5873,True,0.1043,True,,sept1scan
2146,0.5605,True,0.0909,True,,sept1scan
2147,0.5036,True,0.0763,True,,sept1scan
2148,0.5519,True,0.082,True,,sept1scan
2149,0.6193,True,0.126,True,,sept1scan
2150,0.5577,True,0.0866,True,,sept1scan
2151,0.4864,False,,False,,none
2152,0.4293,True,0.067,True,,sept1scan
2153,0.362,True,,False,,sept1scan
2154,0.5105,True,0.073,True,,sept1scan
2155,0.4422,True,0.0677,True,,sept1scan
2156,0.4763,True,0.0978,True,,sept1scan
2157,0.4685,True,,False,,sept1scan
2158,0.5134,True,0.0863,True,,sept1scan
2159,0.5845,True,0.081,True,,sept1scan
2160,0.4852,True,0.0615,True,,sept1scan
2161,0.5147,True,0.0979,True,,sept1scan
2162,0.5639,True,0.0898,True,,sept1scan
2163,0.5593,True,0.077,True,,sept1scan
2164,0.5832,True,0.089,True,,sept1scan
2165,0.3734,True,,False,,sept1scan
2166,0.5532,True,0.0611,True,,sept1scan
2167,0.5318,True,0.0863,True,,sept1scan
2168,0.4875,True,0.0762,True,,sept1scan
2169,0.5819,True,0.0937,True,,sept1scan
2170,0.6052,True,0.0921,True,,sept1scan
2171,0.5467,True,0.0848,True,,sept1scan
2172,0.4977,True,0.1773,True,0.0387,july2scan
2173,0.4506,True,0.082,True,,sept1scan
2174,0.5316,True,0.0819,True,,sept1scan
2175,0.5623,True,0.1043,True,,sept1scan
2176,0.4852,True,0.0948,True,,sept1scan
2177,0.4766,True,,False,,sept1scan
2178,0.568,True,0.0819,True,,sept1scan
2179,0.6109,True,0.1043,True,,sept1scan
2180,0.5124,True,0.0932,True,,sept1scan
2181,0.6418,True,0.1516,True,,sept1scan
2182,0.4864,False,,False,,none
2183,0.5393,True,0.0946,True,,sept1scan
2184,0.5729,True,0.0949,True,,sept1scan
2185,0.5593,True,0.0858,True,,sept1scan
2186,0.4864,False,,False,,none
2187,0.6142,True,0.1364,True,,sept1scan
2188,0.5793,True,0.0852,True,,sept1scan
2189,0.4954,True,0.0786,True,,sept1scan
2190,0.5764,True,0.0833,True,,sept1scan
2191,0.4524,True,0.0863,True,,sept1scan
2192,0.5801,True,0.0953,True,,sept1scan
2193,0.4964,True,0.0761,True,,sept1scan
2194,0.5577,True,0.0903,True,,sept1scan
2195,0.5416,True,0.0835,True,,sept1scan
2196,0.5928,True,0.0958,True,,sept1scan
2197,0.5788,True,0.0944,True,,sept1scan
2198,0.55,True,0.07,True,,sept1scan
2199,0.6947,True,0.1412,True,,sept1scan
2200,0.5104,True,0.0955,True,,sept1scan
2201,0.4401,True,0.1328,True,0.0115,july2scan
2202,0.4276,True,0.084,True,,sept1scan
2203,0.6192,True,0.1143,True,,sept1scan
2204,0.4553,True,,False,,sept1scan
2205,0.4102,True,0.0794,True,,sept1scan
2206,0.5785,True,0.1015,True,,sept1scan
2207,0.5548,True,0.0775,True,,sept1scan
2208,0.5646,True,0.08,True,,sept1scan
2209,0.5565,True,0.0814,True,,sept1scan
2210,0.7517,True,0.149,True,,sept1scan
2211,0.5619,True,0.0985,True,,sept1scan
2212,0.6022,True,0.0933,True,,sept1scan
2213,0.4796,True,0.0946,True,,sept1scan
2214,0.2796,True,,False,,sept1scan
2215,0.5665,True,0.0786,True,,sept1scan
2216,0.5757,True,0.111,True,,sept1scan
2217,0.5438,True,0.0752,True,,sept1scan
2218,0.4846,True,0.0759,True,,sept1scan
2219,0.3899,True,0.0558,True,,sept1scan
2220,0.4864,False,,False,,none
2221,0.5851,True,0.0885,True,,sept1scan
2222,0.52,True,0.0461,True,,sept1scan
2223,0.5815,True,0.0909,True,,sept1scan
2224,0.5197,True,0.0723,True,,sept1scan
2225,0.4343,True,0.0442,True,,sept1scan
2226,0.5727,True,0.0908,True,,sept1scan
2227,0.4105,True,0.0346,True,,sept1scan
2228,0.6229,True,0.0891,True,,sept1scan
2229,0.5791,True,0.084,True,,sept1scan
2230,0.5956,True,0.0896,True,,sept1scan
2231,0.5185,True,0.0667,True,,sept1scan
2232,0.5505,True,0.1075,True,,sept1scan
2233,0.4436,True,0.0751,True,,sept1scan
2234,0.5648,True,0.0979,True,,sept1scan
2235,0.4425,True,0.0379,True,,sept1scan
2236,0.5336,True,0.0967,True,,sept1scan
2237,0.5031,True,0.0953,True,,sept1scan
2238,0.5746,True,0.0822,True,,sept1scan
2239,0.4889,True,0.0781,True,,sept1scan
2240,0.4214,True,0.09,True,,sept1scan
2241,0.4908,True,0.0574,True,,sept1scan
2242,0.5183,True,0.0509,True,,sept1scan
2243,0.6061,True,0.1005,True,,sept1scan
2244,0.518,True,0.0778,True,,sept1scan
2245,0.4568,True,,False,,sept1scan
2246,0.6508,True,0.1381,True,,sept1scan
2247,0.5547,True,0.0832,True,,sept1scan
2248,0.4454,True,0.1062,True,0.0575,july2scan
2249,0.4336,True,0.0969,True,,sept1scan
2250,0.5629,True,0.1189,True,,sept1scan
2251,0.5594,True,0.0871,True,,sept1scan
2252,0.4506,True,0.1139,True,,sept1scan
2253,0.5794,True,0.098,True,,sept1scan
2254,0.3661,True,0.0638,True,,sept1scan
2255,0.5321,True,0.0823,True,,sept1scan
2256,0.5705,True,0.111,True,,sept1scan
2257,0.5732,True,0.1025,True,,sept1scan
2258,0.5614,True,0.0926,True,,sept1scan
2259,0.4199,True,,False,,sept1scan
2260,0.5435,True,0.0906,True,,sept1scan
2261,0.2617,True,0.0146,True,,sept1scan
2262,0.4451,True,,False,,sept1scan
2263,0.4344,True,,False,,sept1scan
2264,0.3544,True,0.0508,True,,sept1scan
2265,0.5056,True,0.0826,True,,sept1scan
2266,0.434,True,0.068,True,,sept1scan
2267,0.542,True,0.0709,True,,sept1scan
2268,0.5293,True,0.0679,True,,sept1scan
2269,0.599,True,,False,,sept1scan
2270,0.5049,True,0.0544,True,,sept1scan
2271,0.5193,True,0.0863,True,,sept1scan
2272,0.5504,True,0.0655,True,,sept1scan
2273,0.5206,True,0.0707,True,,sept1scan
2274,0.5214,True,0.0619,True,,sept1scan
2275,0.5612,True,0.078,True,,sept1scan
2276,0.5485,True,0.0815,True,,sept1scan
2277,0.5593,True,0.0936,True,,sept1scan
2278,0.5263,True,0.0649,True,,sept1scan
2279,0.4688,True,,False,,sept1scan
2280,0.5181,True,0.0755,True,,sept1scan
2281,0.53,True,0.0992,True,,sept1scan
2282,0.2528,True,,False,,sept1scan
2283,0.4845,True,0.0536,True,,sept1scan
2284,0.4853,True,0.0709,True,,sept1scan
2285,0.5099,True,0.0613,True,,sept1scan
2286,0.4353,True,0.0449,True,,sept1scan
2287,0.5018,True,0.0954,True,,sept1scan
2288,0.3991,True,,False,,sept1scan
2289,0.5604,True,0.1052,True,,sept1scan
2290,0.2305,True,,False,,sept1scan
2291,0.4142,True,0.0446,True,,sept1scan
2292,0.5121,True,,False,,sept1scan
2293,0.3982,True,0.0916,True,,sept1scan
2294,0.4085,True,,False,,sept1scan
2295,0.2922,True,,False,,sept1scan
2296,0.5846,True,0.1004,True,,sept1scan
2297,0.401,True,0.06,True,,sept1scan
2298,0.5714,True,,False,,sept1scan
2299,0.5767,True,0.1037,True,,sept1scan
2300,0.3741,True,,False,,sept1scan
2301,0.4574,True,0.0876,True,,sept1scan
2302,0.3828,True,,False,,sept1scan
2303,0.4523,True,,False,,sept1scan
2304,0.5595,True,0.105,True,,sept1scan
2305,0.5835,True,0.0941,True,,sept1scan
2306,0.601,True,0.1195,True,,sept1scan
2307,0.6511,True,0.1213,True,,sept1scan
2308,0.5481,True,0.0653,True,,sept1scan
2309,0.5277,True,0.0837,True,,sept1scan
2310,0.3539,True,,False,,sept1scan
2311,0.3962,True,,False,,sept1scan
2312,0.448,True,,False,,sept1scan
2313,0.5097,True,0.0827,True,,sept1scan
2314,0.5661,True,0.0962,True,,sept1scan
2315,0.6183,True,0.1556,True,0.0073,july2scan
2316,0.4694,True,,False,,sept1scan
2317,0.5527,True,0.1101,True,,sept1scan
2318,0.3175,True,,False,,sept1scan
2319,0.5304,True,0.084,True,,sept1scan
2320,0.4346,True,,False,,sept1scan
2321,0.4593,True,,False,,sept1scan
2322,0.5406,True,,False,,sept1scan
2323,0.5026,True,,False,,sept1scan
2324,0.5006,True,0.0602,True,,sept1scan
2325,0.6104,True,0.0987,True,,sept1scan
2326,0.3758,True,,False,,sept1scan
2327,0.5177,True,0.0689,True,,sept1scan
2328,0.4556,True,,False,,sept1scan
2329,0.5328,True,,False,,sept1scan
2330,0.3841,True,0.0179,True,,sept1scan
2331,0.5342,True,0.0728,True,,sept1scan
2332,0.5646,True,,False,,sept1scan
2333,0.4675,True,0.0598,True,,sept1scan
2334,0.3782,True,0.0541,True,,sept1scan
2335,0.594,True,0.112,True,,sept1scan
2336,0.543,True,0.0753,True,,sept1scan
2337,0.5078,True,0.0685,True,,sept1scan
2338,0.4605,True,,False,,sept1scan
2339,0.5021,True,0.0854,True,,sept1scan
2340,0.5543,True,0.077,True,,sept1scan
2341,0.5457,True,0.0844,True,,sept1scan
2342,0.362,True,0.0237,True,,sept1scan
2343,0.5049,True,0.086,True,,sept1scan
2344,0.3662,True,,False,,sept1scan
2345,0.4577,True,,False,,sept1scan
2346,0.4956,True,0.0891,True,,sept1scan
2347,0.4816,True,0.0561,True,,sept1scan
2348,0.4253,True,0.0193,True,,sept1scan
2349,0.624,True,,False,0.0101,july2scan
2350,0.2764,True,,False,,sept1scan
2351,0.4375,True,0.0648,True,,sept1scan
2352,0.4864,False,,False,,none
2353,0.4542,True,0.0514,True,,sept1scan
2354,0.6152,True,0.1135,True,,sept1scan
2355,0.3809,True,,False,,sept1scan
2356,0.5427,True,0.0797,True,,sept1scan
2357,0.3479,True,0.0149,True,,sept1scan
2358,0.4495,True,0.0932,True,,sept1scan
2359,0.4705,True,,False,,sept1scan
2360,0.5438,True,,False,0.0481,july2scan
2361,0.4344,True,,False,,sept1scan
2362,0.4497,True,0.0446,True,,sept1scan
2363,0.3391,True,,False,,sept1scan
2364,0.3364,True,0.0622,True,,sept1scan
2365,0.3933,True,,False,,sept1scan
2366,0.3983,True,0.0323,True,,sept1scan
2367,0.4189,True,,False,,sept1scan
2368,0.3959,True,,False,,sept1scan
2369,0.42,True,,False,,sept1scan
2370,0.3379,True,,False,,sept1scan
2371,0.4616,True,,False,,sept1scan
2372,0.3801,True,,False,,sept1scan
2373,0.4722,True,0.0316,True,,sept1scan
2374,0.5109,True,,False,,sept1scan
2375,0.4732,True,0.0323,True,,sept1scan
2376,0.4145,True,,False,,sept1scan
2377,0.4679,True,0.0452,True,,sept1scan
2378,0.3888,True,,False,,sept1scan
2379,0.3841,True,,False,,sept1scan
2380,0.4864,False,,False,,none
2381,0.5254,True,,False,,sept1scan
2382,0.5542,True,0.0946,True,,sept1scan
2383,0.424,True,,False,,sept1scan
2384,0.3852,True,0.032,True,,sept1scan
2385,0.3772,True,,False,,sept1scan
2386,0.4905,True,0.0884,True,0.0074,july2scan
2387,0.4732,True,0.0432,True,,sept1scan
2388,0.3796,True,0.0245,True,,sept1scan
2389,0.4456,True,0.0303,True,,sept1scan
2390,0.6276,True,0.1385,True,,sept1scan
2391,0.4382,True,,False,,sept1scan
2392,0.4323,True,0.0663,True,,sept1scan
2393,0.5003,True,0.0615,True,,sept1scan
2394,0.4909,True,0.0431,True,,sept1scan
