spotId,x,y,r
491,-117.98035661509591,-65.4827372616886,0.748092
492,-124.90043918259127,-69.46023987723358,0.747932
493,-117.9885128534575,-73.47202370657638,0.748244
494,-124.90898512397062,-77.44823199342557,0.748072
495,-117.9964522056568,-81.460256623844,0.748393
496,-124.91692937021874,-85.43654948361711,0.748235
497,-118.00527791420946,-89.44817736974508,0.748542
498,-124.92526714555534,-93.42404276409306,0.748423
499,-118.01357838546954,-97.43599591742722,0.748724
500,-124.93423873542696,-101.41111940225612,0.74865
501,-118.02165386239733,-105.42264592209347,0.748943
502,-124.94332851701456,-109.39898705390432,0.74891
503,-118.03124957716489,-113.4101694058854,0.749207
504,-124.95403262788504,-117.38644405367602,0.749165
505,-118.04106289198924,-121.39749540847058,0.749479
506,-124.96471852961646,-125.37437435424572,0.749482
507,-118.05156305902891,-129.3846524456183,0.749773
508,-124.97605648758743,-133.3629983426662,0.749845
509,-118.06401933872453,-137.37330156721356,0.750157
510,-124.98924369300327,-141.35238928378615,0.750216
511,-118.07617726397528,-145.3629819449654,0.750518
512,-125.00340860441975,-149.34359778556544,0.750726
513,-118.09055485550827,-153.35369054908222,0.751036
514,-131.57887159597178,78.39163801540288,0.746815
515,-138.5042943999292,74.40556225798022,0.74653
516,-131.59711540324338,70.40222169393702,0.746765
517,-138.52133728896735,66.41603273799143,0.746473
518,-131.6145076312266,62.41256083643265,0.746736
519,-138.53841481552712,58.425479958336865,0.746442
520,-131.63098358151953,54.42170757985429,0.746711
521,-138.5547142369462,50.435186385741,0.746419
522,-131.6474376390344,46.43027078711704,0.746699
523,-138.57092592091212,42.44493957056498,0.746412
524,-131.6632230891743,38.43959395328145,0.746698
525,-138.58628010214665,34.45383944540355,0.746415
526,-131.67893824690137,30.447191112640013,0.74671
527,-138.60083411707592,26.462479567505977,0.746428
528,-131.69376542066763,22.455875989539305,0.746736
529,-138.61458628370414,18.47069130145834,0.746451
530,-131.70759389794284,14.463244480513197,0.746771
531,-138.62827797160404,10.479041382800432,0.746489
532,-131.72045903313852,6.471404357371524,0.746814
533,-138.64115446486477,2.488136021927363,0.746534
534,-131.7330871510552,-1.5212910320019684,0.746864
535,-138.65317505646988,-5.503672654336309,0.746588
536,-131.7447735657718,-9.513460321015291,0.746921
537,-138.66515011650125,-13.495055814347875,0.746652
538,-131.7562806091212,-17.50525193861086,0.746985
539,-138.67562291389905,-21.486136581258123,0.746728
540,-131.766136580806,-25.496768974888788,0.74706
541,-138.68614380875033,-29.477114103474513,0.746813
542,-131.77592081743825,-33.488199598445064,0.747143
543,-138.69600410243646,-37.467392201490505,0.74691
544,-131.78580162601008,-41.478988360072904,0.747238
545,-138.7059241094046,-45.45789233628515,0.747019
546,-131.7944233259957,-49.46932632118044,0.747354
547,-138.71445014083076,-53.44724754984087,0.747139
548,-131.80326221189807,-57.458675681423166,0.747474
549,-138.7231485097468,-61.43643502752056,0.747273
550,-131.81219158908593,-65.44790814576197,0.747604
551,-138.73215051238682,-69.4249323670411,0.747425
552,-131.82053177580624,-73.43645055444809,0.747751
553,-138.7408554571409,-77.4129964064427,0.747601
554,-131.82919205155528,-81.42458628725677,0.747919
555,-138.75019763023226,-85.40096648235381,0.747806
556,-131.83761574449463,-89.41262513064352,0.748116
557,-138.75960835099013,-93.38918937639345,0.748033
558,-131.8467901035418,-97.40022745336131,0.748349
559,-138.7690129182934,-101.37711676653348,0.748263
560,-131.8561184621116,-105.38776403847585,0.748594
561,-138.77914160805716,-109.36499604137158,0.748543
562,-131.8661300928727,-113.37534634891095,0.74885
